           2
           2
           8
   2.0000000000000000        0.0000000000000000     
   1.9498558243636472       0.44504186791262879     
   1.8019377358048383       0.86776747823511624     
   1.5636629649360596        1.2469796037174670     
   1.2469796037174672        1.5636629649360594     
  0.86776747823511635        1.8019377358048383     
  0.44504186791262890        1.9498558243636472     
   1.2246467991473532E-016   2.0000000000000000     
           1           0
           0           0
           8
   1.2246467991473532E-016   2.0000000000000000     
 -0.44504186791262867        1.9498558243636472     
 -0.86776747823511613        1.8019377358048383     
  -1.2469796037174667        1.5636629649360598     
  -1.5636629649360594        1.2469796037174672     
  -1.8019377358048381       0.86776747823511646     
  -1.9498558243636472       0.44504186791262901     
  -2.0000000000000000        2.4492935982947064E-016
           1           0
           0           0
           3
           1
           2
          -5
           3
           3
           4
           5

